id,label
11574,0.000022
11575,0.999713
11576,0.999724
11577,0.000000
11578,0.000063
11579,0.999619
1158,0.999633
11580,0.983525
11581,0.000005
11582,0.000003
11583,0.000043
11584,0.999911
11585,0.999857
11586,0.998749
11587,0.000003
11588,0.000023
11589,0.998616
1159,0.000015
11590,0.000001
11591,0.000045
11592,0.000043
11593,0.999847
11594,0.000019
11595,0.000040
11596,0.000003
11597,0.000006
11598,0.999884
11599,0.000151
116,0.000002
1160,0.000107
11600,0.421713
11601,0.999457
11602,0.985908
11603,0.999492
11604,0.999958
11605,0.424070
11606,0.000004
11607,0.000002
11608,0.000163
11609,0.000043
1161,0.000000
11610,0.000256
11611,0.000027
11612,0.000021
11613,0.998002
11614,0.000001
11615,0.000012
11616,0.000024
11617,0.999735
11618,0.000063
11619,0.000005
1162,0.000009
11620,0.000008
11621,0.000002
11622,0.000012
11623,0.999958
11624,0.269190
11625,0.999566
11626,0.999846
11627,0.999913
11628,0.955431
11629,0.998684
1163,0.000001
11630,0.998528
11631,0.000355
11632,0.000004
11633,0.000020
11634,0.000049
11635,0.997737
11636,0.000205
11637,0.002537
11638,0.000001
11639,0.000243
1164,0.000008
11640,0.999906
11641,0.000008
11642,0.999930
11643,0.993101
11644,0.000159
11645,0.999801
11646,0.993601
11647,0.999149
11648,0.999908
11649,0.998077
1165,0.940526
11650,0.999785
11651,0.999557
11652,0.000016
11653,0.000000
11654,0.999954
11655,0.999943
11656,0.999830
11657,0.000125
11658,0.003026
11659,0.000002
1166,0.999851
11660,0.978020
11661,0.000000
11662,0.000016
11663,0.999363
11664,0.000023
11665,0.999871
11666,0.000003
11667,0.000082
11668,0.000004
11669,0.999865
1167,0.980055
11670,0.998999
11671,0.999956
11672,0.000000
11673,0.999241
11674,0.008078
11675,0.000003
11676,0.000029
11677,0.999627
11678,0.002470
11679,0.000050
1168,0.000000
11680,0.001217
11681,0.999731
11682,0.000004
11683,0.997950
11684,0.000872
11685,0.000009
11686,0.990611
11687,0.000001
11688,0.999496
11689,0.000002
1169,0.493916
11690,0.999978
11691,0.000000
11692,0.000005
11693,0.000060
11694,0.998380
11695,0.000002
11696,0.999403
11697,0.999963
11698,0.000037
11699,0.999885
117,0.000000
1170,0.999693
11700,0.000010
11701,0.000034
11702,0.000014
11703,0.000001
11704,0.000009
11705,0.999917
11706,0.999954
11707,0.999800
11708,0.000000
11709,0.998929
1171,0.000043
11710,0.000004
11711,0.968240
11712,0.000091
11713,0.999546
11714,0.004531
11715,0.999813
11716,0.983000
11717,0.971063
11718,0.999672
11719,0.000007
1172,0.999509
11720,0.998769
11721,0.000003
11722,0.000139
11723,0.999978
11724,0.000006
11725,0.999956
11726,0.000005
11727,0.000000
11728,0.000006
11729,0.999958
1173,0.998712
11730,0.853306
11731,0.999153
11732,0.999853
11733,0.999823
11734,0.001089
11735,0.999839
11736,0.000011
11737,0.000754
11738,0.000033
11739,0.000085
1174,0.999884
11740,0.999872
11741,0.000072
11742,0.000010
11743,0.000025
11744,0.000918
11745,0.000039
11746,0.000069
11747,0.000033
11748,0.000015
11749,0.999844
1175,0.998853
11750,0.000001
11751,0.000005
11752,0.999856
11753,0.999410
11754,0.000018
11755,0.000051
11756,0.810966
11757,0.997307
11758,0.999625
11759,0.999201
1176,0.000014
11760,0.998734
11761,0.999866
11762,0.999715
11763,0.999635
11764,0.999900
11765,0.999186
11766,0.999985
11767,0.999484
11768,0.015361
11769,0.000007
1177,0.001121
11770,0.999829
11771,0.000023
11772,0.002228
11773,0.999898
11774,0.008990
11775,0.999717
11776,0.999901
11777,0.000015
11778,0.999920
11779,0.000037
1178,0.000012
11780,0.999981
11781,0.999974
11782,0.999799
11783,0.000001
11784,0.009826
11785,0.999895
11786,0.000000
11787,0.814595
11788,0.000001
11789,0.999926
1179,0.999861
11790,0.996387
11791,0.999957
11792,0.998724
11793,0.000005
11794,0.000004
11795,0.999446
11796,0.000008
11797,0.000175
11798,0.000002
11799,0.999175
118,0.999942
1180,0.999692
11800,0.000023
11801,0.999384
11802,0.970907
11803,0.002424
11804,0.996957
11805,0.996930
11806,0.999602
11807,0.000005
11808,0.034119
11809,0.999895
1181,0.001811
11810,0.996639
11811,0.000100
11812,0.998747
11813,0.000008
11814,0.999484
11815,0.951322
11816,0.999944
11817,0.000001
11818,0.000853
11819,0.000018
1182,0.999207
11820,0.000003
11821,0.999986
11822,0.999783
11823,0.999720
11824,0.000015
11825,0.997449
11826,0.000257
11827,0.999951
11828,0.999991
11829,0.999514
1183,0.872922
11830,0.000000
11831,0.999915
11832,0.995484
11833,0.997057
11834,0.000103
11835,0.997118
11836,0.998872
11837,0.000171
11838,0.995714
11839,0.999890
1184,0.999712
11840,0.999623
11841,0.999926
11842,0.000000
11843,0.999907
11844,0.998116
11845,0.000032
11846,0.996148
11847,0.000118
11848,0.000003
11849,0.999892
1185,0.000066
11850,0.999299
11851,0.001836
11852,0.999683
11853,0.000000
11854,0.000001
11855,0.999967
11856,0.001541
11857,0.000014
11858,0.000159
11859,0.000024
1186,0.999720
11860,0.000000
11861,0.999699
11862,0.999703
11863,0.999882
11864,0.000791
11865,0.000901
11866,0.436757
11867,0.998451
11868,0.000026
11869,0.999431
1187,0.002473
11870,0.999639
11871,0.999068
11872,0.000000
11873,0.000023
11874,0.999931
11875,0.000006
11876,0.000186
11877,0.999941
11878,0.999852
11879,0.998377
1188,0.999698
11880,0.000113
11881,0.006185
11882,0.991315
11883,0.999946
11884,0.000003
11885,0.000154
11886,0.999854
11887,0.000061
11888,0.000001
11889,0.000075
1189,0.011229
11890,0.000001
11891,0.000003
11892,0.987320
11893,0.000398
11894,0.997344
11895,0.997759
11896,0.001578
11897,0.999934
11898,0.000184
11899,0.000067
119,0.999814
1190,0.108934
11900,0.000052
11901,0.999363
11902,0.991927
11903,0.000019
11904,0.999707
11905,0.000008
11906,0.998841
11907,0.999357
11908,0.000002
11909,0.000042
1191,0.999954
11910,0.999447
11911,0.000028
11912,0.998348
11913,0.000005
11914,0.000009
11915,0.999892
11916,0.000059
11917,0.990899
11918,0.999446
11919,0.000003
1192,0.007293
11920,0.999882
11921,0.999666
11922,0.999415
11923,0.999847
11924,0.000003
11925,0.001125
11926,0.999220
11927,0.999603
11928,0.996162
11929,0.999467
1193,0.000003
11930,0.000002
11931,0.000007
11932,0.999816
11933,0.000005
11934,0.993937
11935,0.992113
11936,0.000005
11937,0.000005
11938,0.999856
11939,0.000040
1194,0.000290
11940,0.999830
11941,0.999631
11942,0.000036
11943,0.000000
11944,0.999702
11945,0.000003
11946,0.999797
11947,0.000029
11948,0.000029
11949,0.000000
1195,0.999416
11950,0.000011
11951,0.998608
11952,0.998600
11953,0.999942
11954,0.999995
11955,0.999826
11956,0.842487
11957,0.962490
11958,0.986513
11959,0.000000
1196,0.000489
11960,0.999817
11961,0.999391
11962,0.000009
11963,0.997400
11964,0.999872
11965,0.006768
11966,0.000035
11967,0.999623
11968,0.000091
11969,0.999841
1197,0.999848
11970,0.999848
11971,0.000082
11972,0.999532
11973,0.000255
11974,0.000139
11975,0.999202
11976,0.000002
11977,0.844689
11978,0.996597
11979,0.999322
1198,0.000097
11980,0.999259
11981,0.000030
11982,0.999378
11983,0.013587
11984,0.999673
11985,0.998963
11986,0.994809
11987,0.995590
11988,0.000030
11989,0.000004
1199,0.000759
11990,0.999946
11991,0.000000
11992,0.000050
11993,0.000004
11994,0.000002
11995,0.000136
11996,0.000004
11997,0.998937
11998,0.999798
11999,0.999921
12,0.985327
120,0.000324
1200,0.999857
12000,0.030428
12001,0.999205
12002,0.000012
12003,0.000006
12004,0.000000
12005,0.999907
12006,0.999914
12007,0.003112
12008,0.000003
12009,0.999492
1201,0.999541
12010,0.997866
12011,0.982176
12012,0.998841
12013,0.999559
12014,0.999952
12015,0.999871
12016,0.000002
12017,0.999632
12018,0.000009
12019,0.000068
1202,0.000000
12020,0.000092
12021,0.999904
12022,0.999689
12023,0.999352
12024,0.999903
12025,0.000001
12026,0.899171
12027,0.000007
12028,0.999574
12029,0.000002
1203,0.999959
12030,0.845864
12031,0.000112
12032,0.000000
12033,0.999833
12034,0.000164
12035,0.994093
12036,0.000001
12037,0.999006
12038,0.999945
12039,0.999857
1204,0.000002
12040,0.999749
12041,0.934190
12042,0.000013
12043,0.000000
12044,0.000018
12045,0.001473
12046,0.999793
12047,0.000005
12048,0.999697
12049,0.000010
1205,0.996047
12050,0.000005
12051,0.998494
12052,0.999903
12053,0.000589
12054,0.995833
12055,0.992486
12056,0.961850
12057,0.999861
12058,0.000020
12059,0.000055
1206,0.000338
12060,0.999838
12061,0.999846
12062,0.999972
12063,0.000002
12064,0.999991
12065,0.000008
12066,0.000007
12067,0.000249
12068,0.000040
12069,0.000017
1207,0.999460
12070,0.000000
12071,0.006403
12072,0.000027
12073,0.998617
12074,0.999620
12075,0.999747
12076,0.999264
12077,0.000020
12078,0.000022
12079,0.999968
1208,0.000007
12080,0.999928
12081,0.000000
12082,0.999642
12083,0.000017
12084,0.000010
12085,0.000001
12086,0.996363
12087,0.999858
12088,0.954249
12089,0.000071
1209,0.000000
12090,0.999563
12091,0.000025
12092,0.999737
12093,0.000011
12094,0.998727
12095,0.996329
12096,0.999934
12097,0.000001
12098,0.999859
12099,0.480112
121,0.001039
1210,0.999824
12100,0.014969
12101,0.000083
12102,0.000024
12103,0.000002
12104,0.000018
12105,0.000016
12106,0.000004
12107,0.997703
12108,0.999701
12109,0.998124
1211,0.999863
12110,0.000000
12111,0.999890
12112,0.978612
12113,0.999779
12114,0.999776
12115,0.000106
12116,0.000003
12117,0.999305
12118,0.000226
12119,0.000003
1212,0.000001
12120,0.999170
12121,0.000003
12122,0.999821
12123,0.000047
12124,0.000000
12125,0.010163
12126,0.888317
12127,0.000010
12128,0.000021
12129,0.000021
1213,0.000070
12130,0.000151
12131,0.998802
12132,0.299974
12133,0.998876
12134,0.084420
12135,0.000026
12136,0.000006
12137,0.000002
12138,0.000064
12139,0.998633
1214,0.998686
12140,0.001419
12141,0.028484
12142,0.000019
12143,0.939809
12144,0.000004
12145,0.999739
12146,0.999755
12147,0.997239
12148,0.000066
12149,0.999735
1215,0.999026
12150,0.031824
12151,0.000000
12152,0.000011
12153,0.999369
12154,0.000033
12155,0.945001
12156,0.999810
12157,0.999757
12158,0.998661
12159,0.000102
1216,0.998859
12160,0.999701
12161,0.000011
12162,0.000058
12163,0.999791
12164,0.000002
12165,0.999016
12166,0.000066
12167,0.999826
12168,0.160157
12169,0.000166
1217,0.999707
12170,0.999337
12171,0.000028
12172,0.998705
12173,0.000001
12174,0.999760
12175,0.999435
12176,0.000030
12177,0.999941
12178,0.999437
12179,0.999866
1218,0.000068
12180,0.999156
12181,0.000006
12182,0.999181
12183,0.952551
12184,0.999910
12185,0.999709
12186,0.999827
12187,0.000008
12188,0.999829
12189,0.009577
1219,0.999807
12190,0.319911
12191,0.999793
12192,0.999745
12193,0.000001
12194,0.000022
12195,0.000008
12196,0.999396
12197,0.000000
12198,0.000030
12199,0.999796
122,0.000083
1220,0.000171
12200,0.999777
12201,0.000130
12202,0.000010
12203,0.000026
12204,0.000002
12205,0.000001
12206,0.999951
12207,0.990058
12208,0.999900
12209,0.000004
1221,0.000082
12210,0.000151
12211,0.000004
12212,0.000011
12213,0.995022
12214,0.000057
12215,0.000011
12216,0.000002
12217,0.000012
12218,0.000103
12219,0.999965
1222,0.996033
12220,0.000007
12221,0.000010
12222,0.999774
12223,0.000018
12224,0.000003
12225,0.999506
12226,0.999790
12227,0.000022
12228,0.999913
12229,0.999030
1223,0.997739
12230,0.999589
12231,0.000001
12232,0.999980
12233,0.905994
12234,0.999228
12235,0.999537
12236,0.000000
12237,0.974986
12238,0.999734
12239,0.000039
1224,0.999757
12240,0.000000
12241,0.000011
12242,0.000009
12243,0.000004
12244,0.000013
12245,0.000000
12246,0.999936
12247,0.475643
12248,0.999774
12249,0.999978
1225,0.000003
12250,0.000146
12251,0.009832
12252,0.000018
12253,0.988985
12254,0.999875
12255,0.000024
12256,0.999841
12257,0.000000
12258,0.002070
12259,0.999770
1226,0.000009
12260,0.459370
12261,0.000003
12262,0.998938
12263,0.999731
12264,0.999208
12265,0.000003
12266,0.943831
12267,0.418613
12268,0.999934
12269,0.999899
1227,0.999313
12270,0.962557
12271,0.000165
12272,0.000004
12273,0.979649
12274,0.921288
12275,0.999434
12276,0.000069
12277,0.997281
12278,0.999970
12279,0.998806
1228,0.000003
12280,0.005660
12281,0.999430
12282,0.999723
12283,0.000008
12284,0.999964
12285,0.000042
12286,0.000001
12287,0.999830
12288,0.006382
12289,0.976377
1229,0.000000
12290,0.999784
12291,0.999917
12292,0.999470
12293,0.999742
12294,0.997603
12295,0.000102
12296,0.000028
12297,0.000001
12298,0.999966
12299,0.000012
123,0.000038
1230,0.000002
12300,0.970242
12301,0.000018
12302,0.000009
12303,0.990387
12304,0.999942
12305,0.283867
12306,0.000002
12307,0.984783
12308,0.000000
12309,0.000016
1231,0.000007
12310,0.000390
12311,0.999960
12312,0.000000
12313,0.999625
12314,0.999945
12315,0.999486
12316,0.999849
12317,0.000014
12318,0.999608
12319,0.000082
1232,0.999721
12320,0.999811
12321,0.999938
12322,0.997969
12323,0.999142
12324,0.905398
12325,0.000008
12326,0.000103
12327,0.000318
12328,0.999417
12329,0.930935
1233,0.000009
12330,0.999959
12331,0.000028
12332,0.999105
12333,0.999349
12334,0.000002
12335,0.001035
12336,0.000041
12337,0.999112
12338,0.000162
12339,0.000011
1234,0.000012
12340,0.000019
12341,0.999608
12342,0.999848
12343,0.000002
12344,0.000000
12345,0.000113
12346,0.000322
12347,0.000014
12348,0.999490
12349,0.000025
1235,0.998968
12350,0.999944
12351,0.000000
12352,0.996371
12353,0.000318
12354,0.998558
12355,0.000010
12356,0.000068
12357,0.999887
12358,0.000003
12359,0.999725
1236,0.994781
12360,0.997939
12361,0.999852
12362,0.999814
12363,0.000010
12364,0.998799
12365,0.999585
12366,0.999878
12367,0.999970
12368,0.000009
12369,0.999310
1237,0.999875
12370,0.000039
12371,0.999870
12372,0.000104
12373,0.000001
12374,0.000003
12375,0.998937
12376,0.999621
12377,0.999948
12378,0.998960
12379,0.999805
1238,0.998674
12380,0.999871
12381,0.999884
12382,0.999915
12383,0.995525
12384,0.000013
12385,0.999943
12386,0.999740
12387,0.000007
12388,0.000035
12389,0.000001
1239,0.000000
12390,0.000873
12391,0.966793
12392,0.997366
12393,0.999742
12394,0.000007
12395,0.000015
12396,0.000007
12397,0.000013
12398,0.000443
12399,0.000002
124,0.000013
1240,0.000144
12400,0.999826
12401,0.998710
12402,0.003968
12403,0.999170
12404,0.000000
12405,0.000002
12406,0.000067
12407,0.946357
12408,0.000043
12409,0.999492
1241,0.999811
12410,0.000006
12411,0.997924
12412,0.999922
12413,0.000605
12414,0.498986
12415,0.082761
12416,0.940706
12417,0.000009
12418,0.000004
12419,0.000005
1242,0.999777
12420,0.000287
12421,0.999727
12422,0.999563
12423,0.000002
12424,0.000131
12425,0.999484
12426,0.000000
12427,0.998108
12428,0.000000
12429,0.000287
1243,0.000003
12430,0.999595
12431,0.661410
12432,0.999683
12433,0.982960
12434,0.983233
12435,0.999751
12436,0.997104
12437,0.998951
12438,0.999752
12439,0.999491
1244,0.000008
12440,0.999651
12441,0.000001
12442,0.000007
12443,0.999646
12444,0.999907
12445,0.000002
12446,0.000051
12447,0.999738
12448,0.999543
12449,0.000002
1245,0.994561
12450,0.000002
12451,0.000007
12452,0.999456
12453,0.227526
12454,0.000033
12455,0.000003
12456,0.999700
12457,0.000034
12458,0.000091
12459,0.999689
1246,0.000032
12460,0.999754
12461,0.999469
12462,0.000014
12463,0.999717
12464,0.999797
12465,0.000141
12466,0.000007
12467,0.000031
12468,0.000021
12469,0.000029
1247,0.000002
12470,0.999187
12471,0.999330
12472,0.999383
12473,0.000010
12474,0.000000
12475,0.000017
12476,0.999510
12477,0.999449
12478,0.920603
12479,0.000017
1248,0.999406
12480,0.000018
12481,0.000540
12482,0.000006
12483,0.000001
12484,0.999376
12485,0.000008
12486,0.999892
12487,0.999071
12488,0.994996
12489,0.997496
1249,0.000001
12490,0.975464
12491,0.999076
12492,0.999819
12493,0.999273
12494,0.999954
12495,0.000005
12496,0.000049
12497,0.000000
12498,0.999840
12499,0.999924
125,0.000280
1250,0.998726
12500,0.000000
1251,0.000230
1252,0.000005
1253,0.999485
1254,0.000000
1255,0.000020
1256,0.000003
1257,0.999875
1258,0.000092
1259,0.000003
126,0.937826
1260,0.000000
1261,0.998614
1262,0.000010
1263,0.080018
1264,0.000005
1265,0.000037
1266,0.000001
1267,0.910895
1268,0.000001
1269,0.986971
127,0.999286
1270,0.000004
1271,0.999534
1272,0.999818
1273,0.999542
1274,0.002554
1275,0.999885
1276,0.999224
1277,0.000012
1278,0.000016
1279,0.999175
128,0.000007
1280,0.999925
1281,0.000000
1282,0.000020
1283,0.999615
1284,0.999084
1285,0.000020
1286,0.999872
1287,0.000000
1288,0.000141
1289,0.999790
129,0.000036
1290,0.999846
1291,0.000025
1292,0.004004
1293,0.000031
1294,0.999955
1295,0.000000
1296,0.000007
1297,0.000067
1298,0.001250
1299,0.000051
13,0.000123
130,0.999146
1300,0.000013
1301,0.999925
1302,0.000018
1303,0.000069
1304,0.998937
1305,0.999676
1306,0.999790
1307,0.000065
1308,0.994653
1309,0.000319
131,0.999200
1310,0.000001
1311,0.000002
1312,0.998938
1313,0.000018
1314,0.999944
1315,0.999320
1316,0.000017
1317,0.998324
1318,0.999788
1319,0.997601
132,0.928204
1320,0.000001
1321,0.000019
1322,0.000001
1323,0.000006
1324,0.000001
1325,0.000005
1326,0.039372
1327,0.999650
1328,0.993092
1329,0.993974
133,0.000782
1330,0.000026
1331,0.000441
1332,0.999958
1333,0.999983
1334,0.678646
1335,0.000010
1336,0.000025
1337,0.000013
1338,0.000167
1339,0.000018
134,0.000006
1340,0.996497
1341,0.000003
1342,0.999964
1343,0.992285
1344,0.000432
1345,0.000001
1346,0.000037
1347,0.000012
1348,0.000020
1349,0.000063
135,0.000005
1350,0.999499
1351,0.998170
1352,0.000020
1353,0.999890
1354,0.000002
1355,0.000012
1356,0.998313
1357,0.000014
1358,0.999979
1359,0.000152
136,0.000212
1360,0.999825
1361,0.000002
1362,0.000185
1363,0.000009
1364,0.000001
1365,0.000184
1366,0.998480
1367,0.000086
1368,0.001863
1369,0.975627
137,0.999948
1370,0.000088
1371,0.009551
1372,0.999837
1373,0.999750
1374,0.002150
1375,0.000058
1376,0.999937
1377,0.999263
1378,0.999302
1379,0.000218
138,0.004885
1380,0.002265
1381,0.999894
1382,0.999607
1383,0.000088
1384,0.561937
1385,0.999061
1386,0.999880
1387,0.999025
1388,0.000001
1389,0.999742
139,0.001464
1390,0.000015
1391,0.007956
1392,0.000045
1393,0.998185
1394,0.000038
1395,0.999268
1396,0.000010
1397,0.000005
1398,0.000035
1399,0.999852
14,0.000199
140,0.000004
1400,0.999420
1401,0.999934
1402,0.998632
1403,0.000950
1404,0.000164
1405,0.995147
1406,0.000000
1407,0.000001
1408,0.000083
1409,0.999606
141,0.000035
1410,0.000001
1411,0.999642
1412,0.000041
1413,0.994768
1414,0.999138
1415,0.000032
1416,0.000005
1417,0.000013
1418,0.000012
1419,0.000009
142,0.999347
1420,0.999457
1421,0.928835
1422,0.000104
1423,0.000988
1424,0.999936
1425,0.000037
1426,0.000020
1427,0.999858
1428,0.999264
1429,0.999866
143,0.999965
1430,0.999374
1431,0.999363
1432,0.994660
1433,0.993515
1434,0.999926
1435,0.994513
1436,0.999955
1437,0.999952
1438,0.000502
1439,0.000007
144,0.000491
1440,0.000003
1441,0.000016
1442,0.999690
1443,0.998493
1444,0.997018
1445,0.999819
1446,0.000005
1447,0.002742
1448,0.000105
1449,0.999920
145,0.000019
1450,0.001451
1451,0.000177
1452,0.997613
1453,0.000029
1454,0.000008
1455,0.000110
1456,0.000002
1457,0.999942
1458,0.912981
1459,0.000007
146,0.999976
1460,0.994031
1461,0.000037
1462,0.002616
1463,0.000004
1464,0.001387
1465,0.000055
1466,0.000016
1467,0.000035
1468,0.999681
1469,0.999498
147,0.997949
1470,0.999841
1471,0.999902
1472,0.000012
1473,0.000002
1474,0.000143
1475,0.000000
1476,0.995145
1477,0.999704
1478,0.000005
1479,0.964343
148,0.023749
1480,0.000003
1481,0.999957
1482,0.991324
1483,0.999652
1484,0.000010
1485,0.000024
1486,0.999788
1487,0.000001
1488,0.000202
1489,0.000026
149,0.000001
1490,0.971053
1491,0.000005
1492,0.000003
1493,0.999972
1494,0.000062
1495,0.999482
1496,0.999203
1497,0.999844
1498,0.999940
1499,0.000014
15,0.000010
150,0.000000
1500,0.000000
1501,0.999160
1502,0.000250
1503,0.000333
1504,0.160701
1505,0.000160
1506,0.999921
1507,0.000009
1508,0.999660
1509,0.999629
151,0.991886
1510,0.000014
1511,0.000004
1512,0.999528
1513,0.000003
1514,0.000016
1515,0.000032
1516,0.999834
1517,0.000014
1518,0.000011
1519,0.998132
152,0.003384
1520,0.000000
1521,0.999697
1522,0.000040
1523,0.000007
1524,0.000003
1525,0.999095
1526,0.999268
1527,0.000112
1528,0.000153
1529,0.999743
153,0.000000
1530,0.999909
1531,0.999786
1532,0.000000
1533,0.000024
1534,0.000209
1535,0.000000
1536,0.999963
1537,0.998079
1538,0.999771
1539,0.000001
154,0.000049
1540,0.000017
1541,0.999943
1542,0.999580
1543,0.257261
1544,0.997633
1545,0.004815
1546,0.999205
1547,0.999316
1548,0.000006
1549,0.999821
155,0.999909
1550,0.000030
1551,0.000004
1552,0.000162
1553,0.999780
1554,0.999607
1555,0.000018
1556,0.000111
1557,0.999664
1558,0.000002
1559,0.000012
156,0.000006
1560,0.000062
1561,0.000147
1562,0.999930
1563,0.999826
1564,0.999700
1565,0.000005
1566,0.000007
1567,0.000000
1568,0.999790
1569,0.998481
157,0.000006
1570,0.000061
1571,0.261444
1572,0.999337
1573,0.999839
1574,0.999851
1575,0.999940
1576,0.999454
1577,0.997991
1578,0.000378
1579,0.000011
158,0.999332
1580,0.999271
1581,0.999555
1582,0.000004
1583,0.999470
1584,0.000001
1585,0.000225
1586,0.000012
1587,0.000118
1588,0.000090
1589,0.000014
159,0.999915
1590,0.999564
1591,0.999560
1592,0.000222
1593,0.842281
1594,0.999456
1595,0.000001
1596,0.998495
1597,0.000077
1598,0.030361
1599,0.994241
16,0.000310
160,0.998956
1600,0.999139
1601,0.000002
1602,0.994707
1603,0.000001
1604,0.000039
1605,0.706265
1606,0.000003
1607,0.000005
1608,0.000006
1609,0.999637
161,0.000062
1610,0.999870
1611,0.000248
1612,0.999654
1613,0.000001
1614,0.000035
1615,0.000202
1616,0.001346
1617,0.999645
1618,0.000010
1619,0.998640
162,0.000002
1620,0.999746
1621,0.000538
1622,0.000008
1623,0.000065
1624,0.016004
1625,0.999728
1626,0.000025
1627,0.000018
1628,0.999384
1629,0.999520
163,0.000010
1630,0.999370
1631,0.000001
1632,0.999990
1633,0.999786
1634,0.572423
1635,0.999330
1636,0.000001
1637,0.999885
1638,0.999971
1639,0.979482
164,0.999871
1640,0.999776
1641,0.000032
1642,0.999702
1643,0.999650
1644,0.999808
1645,0.998811
1646,0.000072
1647,0.999922
1648,0.000082
1649,0.000016
165,0.000094
1650,0.272981
1651,0.000009
1652,0.666506
1653,0.999729
1654,0.999577
1655,0.786043
1656,0.000078
1657,0.000012
1658,0.999997
1659,0.996248
166,0.000023
1660,0.000004
1661,0.000081
1662,0.999557
1663,0.000575
1664,0.000774
1665,0.000006
1666,0.000028
1667,0.999903
1668,0.000024
1669,0.999849
167,0.991830
1670,0.000018
1671,0.999710
1672,0.999720
1673,0.000003
1674,0.000015
1675,0.000052
1676,0.999790
1677,0.999986
1678,0.999942
1679,0.000000
168,0.000006
1680,0.000022
1681,0.000163
1682,0.999879
1683,0.000310
1684,0.999827
1685,0.998247
1686,0.999713
1687,0.999894
1688,0.999649
1689,0.000010
169,0.000002
1690,0.999813
1691,0.808856
1692,0.999617
1693,0.999952
1694,0.001561
1695,0.000001
1696,0.999894
1697,0.000226
1698,0.000201
1699,0.969269
17,0.843283
170,0.000000
1700,0.000014
1701,0.999909
1702,0.999396
1703,0.999270
1704,0.999378
1705,0.999628
1706,0.999704
1707,0.000006
1708,0.996973
1709,0.000000
171,0.001140
1710,0.000001
1711,0.998600
1712,0.000023
1713,0.000224
1714,0.941829
1715,0.015315
1716,0.989794
1717,0.990524
1718,0.000016
1719,0.997505
172,0.942327
1720,0.957219
1721,0.000004
1722,0.999860
1723,0.000069
1724,0.000089
1725,0.999560
1726,0.999477
1727,0.999718
1728,0.999749
1729,0.000032
173,0.610023
1730,0.999954
1731,0.000003
1732,0.999090
1733,0.999932
1734,0.001386
1735,0.000032
1736,0.000000
1737,0.999767
1738,0.000027
1739,0.989814
174,0.000005
1740,0.000000
1741,0.000010
1742,0.999890
1743,0.999919
1744,0.999887
1745,0.000724
1746,0.999697
1747,0.000001
1748,0.000001
1749,0.000008
175,0.999954
1750,0.000022
1751,0.997404
1752,0.000028
1753,0.997547
1754,0.000005
1755,0.999787
1756,0.000000
1757,0.000849
1758,0.999133
1759,0.999979
176,0.999838
1760,0.000000
1761,0.998889
1762,0.999876
1763,0.000001
1764,0.999954
1765,0.000003
1766,0.999985
1767,0.999343
1768,0.652703
1769,0.999874
177,0.999775
1770,0.000049
1771,0.000026
1772,0.022149
1773,0.998621
1774,0.000089
1775,0.000078
1776,0.998769
1777,0.000107
1778,0.000848
1779,0.000016
178,0.999966
1780,0.000000
1781,0.999960
1782,0.998416
1783,0.000183
1784,0.000008
1785,0.000004
1786,0.995950
1787,0.999884
1788,0.999411
1789,0.999810
179,0.652533
1790,0.000416
1791,0.999757
1792,0.000002
1793,0.000016
1794,0.999764
1795,0.000001
1796,0.000023
1797,0.999590
1798,0.000017
1799,0.000000
18,0.999872
180,0.000011
1800,0.999970
1801,0.999740
1802,0.000002
1803,0.999858
1804,0.000003
1805,0.000003
1806,0.001682
1807,0.999560
1808,0.000002
1809,0.999888
181,0.999676
1810,0.886559
1811,0.999971
1812,0.000063
1813,0.999882
1814,0.999924
1815,0.000445
1816,0.999990
1817,0.994758
1818,0.000000
1819,0.919284
182,0.999784
1820,0.000007
1821,0.999770
1822,0.000045
1823,0.000011
1824,0.000005
1825,0.999872
1826,0.003231
1827,0.000011
1828,0.965148
1829,0.999799
183,0.000010
1830,0.000080
1831,0.999689
1832,0.999417
1833,0.000851
1834,0.000000
1835,0.000011
1836,0.000001
1837,0.999190
1838,0.999311
1839,0.000018
184,0.000007
1840,0.999920
1841,0.999785
1842,0.999772
1843,0.000080
1844,0.000007
1845,0.999957
1846,0.998194
1847,0.000002
1848,0.999361
1849,0.999722
185,0.000335
1850,0.999793
1851,0.999692
1852,0.000001
1853,0.999725
1854,0.000070
1855,0.999928
1856,0.999145
1857,0.000050
1858,0.000040
1859,0.999923
186,0.000007
1860,0.998546
1861,0.000001
1862,0.000000
1863,0.999655
1864,0.000008
1865,0.999720
1866,0.999794
1867,0.000055
1868,0.000009
1869,0.000009
187,0.000032
1870,0.000003
1871,0.999141
1872,0.999855
1873,0.999832
1874,0.999914
1875,0.000015
1876,0.999950
1877,0.999900
1878,0.999934
1879,0.000009
188,0.000002
1880,0.000002
1881,0.999974
1882,0.999960
1883,0.000355
1884,0.998136
1885,0.211707
1886,0.618990
1887,0.000017
1888,0.999966
1889,0.000091
189,0.000006
1890,0.000026
1891,0.999969
1892,0.998993
1893,0.000001
1894,0.000000
1895,0.994904
1896,0.000019
1897,0.000005
1898,0.000004
1899,0.000000
19,0.000009
190,0.999949
1900,0.000000
1901,0.000034
1902,0.918063
1903,0.999926
1904,0.999979
1905,0.999728
1906,0.986956
